ID Consumidor	G�nero	Estado civil	Pets	Bairro
7465	F	Solteiro(a)	4	Itaquera
7469	F	Casado(a)	2	Itaquera
7470	M	Solteiro(a)	4	Itaquera
7471	M	Casado(a)	1	Cidade tiradentes
7472	M	Casado(a)	1	Guaianases
7474	M	Solteiro(a)	4	Cidade tiradentes
7476	F	Solteiro(a)	3	Cidade tiradentes
7477	M	Casado(a)	4	Itaquera
7478	F	Casado(a)	1	Cidade tiradentes
7479	F	Casado(a)	1	Itaquera
7480	F	Solteiro(a)	3	Vila Prudente
7481	M	Solteiro(a)	3	Itaquera
7484	M	Solteiro(a)	3	Guaianases
7485	M	Casado(a)	2	S�o Miguel Paulista
7486	M	Casado(a)	1	Guaianases
7487	F	Solteiro(a)	4	Cidade tiradentes
7489	M	Casado(a)	3	Guaianases
7490	M	Solteiro(a)	2	Guaianases
7493	F	Casado(a)	3	Guaianases
7494	F	Casado(a)	3	Itaquera
7496	M	Solteiro(a)	2	Itaquera
7501	F	Solteiro(a)	1	Guaianases
7502	M	Solteiro(a)	1	Guaianases
7505	M	Solteiro(a)	4	Itaquera
7510	M	Solteiro(a)	2	Itaquera
7511	M	Solteiro(a)	1	Cidade tiradentes
7512	M	Casado(a)	4	Cidade tiradentes
7514	M	Casado(a)	4	Itaquera
7517	M	Casado(a)	4	Cidade tiradentes
7519	F	Casado(a)	2	Guaianases
7521	M	Casado(a)	3	Itaquera
7522	M	Casado(a)	3	Itaquera
7523	M	Casado(a)	5	Itaquera
7525	M	Casado(a)	2	Vila Prudente
7526	M	Solteiro(a)	3	Itaquera
7529	F	Casado(a)	4	Itaquera
7530	M	Casado(a)	1	Guaianases
7534	M	Solteiro(a)	3	Itaquera
7535	F	Solteiro(a)	2	Itaquera
7536	F	Solteiro(a)	4	Itaquera
7541	M	Casado(a)	5	Guaianases
7546	M	Casado(a)	1	Itaquera
7547	M	Solteiro(a)	5	Guaianases
7548	M	Casado(a)	2	Itaquera
7550	M	Casado(a)	4	Cidade tiradentes
7552	M	Casado(a)	3	S�o Miguel Paulista
7555	M	Casado(a)	2	Guaianases
7556	F	Solteiro(a)	5	Itaquera
7558	M	Solteiro(a)	4	Itaquera
7559	M	Casado(a)	1	Cidade tiradentes
7560	M	Solteiro(a)	4	Itaquera
7562	M	Solteiro(a)	1	Itaquera
7563	F	Solteiro(a)	3	S�o Miguel Paulista
7565	F	Casado(a)	1	Itaquera
7566	M	Casado(a)	4	Cidade tiradentes
7567	M	Casado(a)	2	Guaianases
7569	F	Casado(a)	1	Itaquera
7570	M	Casado(a)	4	Itaquera
7571	F	Casado(a)	1	Itaquera
7573	M	Casado(a)	1	Guaianases
7576	F	Casado(a)	1	Itaquera
7580	F	Solteiro(a)	2	Itaquera
7584	F	Casado(a)	2	Cidade tiradentes
7586	M	Casado(a)	4	Vila Prudente
7587	M	Solteiro(a)	1	Cidade tiradentes
7588	M	Solteiro(a)	1	S�o Miguel Paulista
7589	F	Solteiro(a)	5	Itaquera
7590	M	Casado(a)	1	Guaianases
7591	F	Casado(a)	4	Itaquera
7593	F	Solteiro(a)	3	S�o Miguel Paulista
7594	M	Solteiro(a)	4	Guaianases
7595	M	Casado(a)	2	Guaianases
7596	M	Solteiro(a)	2	Guaianases
7598	M	Solteiro(a)	2	S�o Miguel Paulista
7599	F	Solteiro(a)	1	Cidade tiradentes
7601	F	Casado(a)	3	Guaianases
7602	F	Solteiro(a)	4	Cidade tiradentes
7605	M	Casado(a)	4	Cidade tiradentes
7606	M	Solteiro(a)	4	Guaianases
7607	F	Casado(a)	5	Itaquera
7609	F	Solteiro(a)	1	Guaianases
7610	M	Solteiro(a)	1	Cidade tiradentes
7611	F	Casado(a)	2	Itaquera
7612	F	Solteiro(a)	1	Cidade tiradentes
7613	M	Casado(a)	4	Vila Prudente
7614	M	Casado(a)	3	S�o Miguel Paulista
7615	M	Solteiro(a)	1	Cidade tiradentes
7617	F	Casado(a)	3	Guaianases
7618	M	Casado(a)	3	Guaianases
7619	F	Solteiro(a)	5	Cidade tiradentes
7620	M	Solteiro(a)	2	Cidade tiradentes
7621	F	Solteiro(a)	2	Itaquera
7622	F	Solteiro(a)	1	Guaianases
7624	F	Solteiro(a)	1	Guaianases
7626	M	Casado(a)	3	Cidade tiradentes
7627	F	Casado(a)	4	S�o Miguel Paulista
7628	M	Solteiro(a)	3	Cidade tiradentes
7630	F	Casado(a)	3	Cidade tiradentes
7632	M	Casado(a)	4	Itaquera
7633	F	Solteiro(a)	4	Guaianases
7634	M	Solteiro(a)	3	S�o Miguel Paulista
7636	F	Casado(a)	1	Itaquera
7638	F	Casado(a)	2	Itaquera
7639	M	Casado(a)	2	Itaquera
7641	F	Casado(a)	2	Itaquera
7642	M	Casado(a)	4	Itaquera
7643	M	Solteiro(a)	4	Guaianases
7646	M	Casado(a)	5	Itaquera
7652	M	Casado(a)	1	Cidade tiradentes
7654	F	Solteiro(a)	4	Itaquera
7655	M	Casado(a)	3	Itaquera
7656	M	Casado(a)	5	Vila Prudente
7657	M	Solteiro(a)	1	Guaianases
7658	F	Casado(a)	2	S�o Miguel Paulista
7659	F	Solteiro(a)	1	Cidade tiradentes
7660	F	Solteiro(a)	4	Cidade tiradentes
7662	M	Casado(a)	5	Guaianases
7663	F	Solteiro(a)	4	Cidade tiradentes
7664	M	Solteiro(a)	1	Guaianases
7666	M	Solteiro(a)	2	Cidade tiradentes
7670	F	Solteiro(a)	2	Itaquera
7672	F	Casado(a)	3	Itaquera
7674	F	Casado(a)	3	Cidade tiradentes
7675	M	Solteiro(a)	5	S�o Miguel Paulista
7678	F	Solteiro(a)	1	S�o Miguel Paulista
7683	F	Casado(a)	1	Vila Prudente
7684	M	Casado(a)	3	Cidade tiradentes
7685	F	Solteiro(a)	2	Cidade tiradentes
7689	M	Solteiro(a)	4	Itaquera
7693	M	Casado(a)	4	Cidade tiradentes
7694	F	Solteiro(a)	2	Itaquera
7695	F	Solteiro(a)	4	Cidade tiradentes
7696	M	Solteiro(a)	2	S�o Miguel Paulista
7698	F	Casado(a)	1	Vila Prudente
7700	M	Casado(a)	1	S�o Miguel Paulista
7701	F	Casado(a)	4	Itaquera
7702	M	Solteiro(a)	2	Guaianases
7703	M	Solteiro(a)	5	Cidade tiradentes
7704	M	Casado(a)	3	Guaianases
7705	M	Solteiro(a)	1	Itaquera
7708	M	Casado(a)	3	Cidade tiradentes
7711	M	Casado(a)	3	Cidade tiradentes
7713	F	Solteiro(a)	1	Itaquera
7714	F	Casado(a)	2	Itaquera
7715	M	Casado(a)	4	Itaquera
7717	F	Casado(a)	2	Guaianases
7718	M	Casado(a)	3	Cidade tiradentes
7720	F	Casado(a)	3	Itaquera
7721	M	Solteiro(a)	3	Itaquera
7723	F	Casado(a)	2	Itaquera
7724	M	Casado(a)	1	Itaquera
7725	M	Casado(a)	1	Vila Prudente
7726	F	Solteiro(a)	1	Cidade tiradentes
7727	M	Solteiro(a)	1	Guaianases
7728	M	Casado(a)	1	S�o Miguel Paulista
7729	M	Solteiro(a)	4	Guaianases
7731	F	Casado(a)	5	Cidade tiradentes
7733	M	Solteiro(a)	5	Itaquera
7734	F	Solteiro(a)	1	S�o Miguel Paulista
7743	F	Solteiro(a)	1	Guaianases
7745	M	Casado(a)	2	S�o Miguel Paulista
7746	M	Casado(a)	1	S�o Miguel Paulista
7747	F	Casado(a)	5	Cidade tiradentes
7750	F	Casado(a)	2	Itaquera
7751	F	Casado(a)	2	S�o Miguel Paulista
7752	F	Solteiro(a)	2	Itaquera
7753	M	Casado(a)	5	Cidade tiradentes
7757	M	Casado(a)	2	Cidade tiradentes
7758	F	Casado(a)	2	S�o Miguel Paulista
7764	F	Casado(a)	1	Cidade tiradentes
7767	M	Solteiro(a)	1	Guaianases
7768	F	Casado(a)	3	Itaquera
7769	M	Solteiro(a)	1	Guaianases
7770	M	Solteiro(a)	4	Cidade tiradentes
7775	M	Solteiro(a)	4	Itaquera
7776	F	Casado(a)	2	Cidade tiradentes
7779	M	Casado(a)	4	Cidade tiradentes
7780	M	Solteiro(a)	3	Itaquera
7781	M	Solteiro(a)	2	Itaquera
7782	F	Solteiro(a)	3	Guaianases
7786	M	Solteiro(a)	1	Vila Prudente
7787	M	Solteiro(a)	3	S�o Miguel Paulista
7788	F	Solteiro(a)	3	S�o Miguel Paulista
7789	F	Solteiro(a)	1	Itaquera
7791	M	Solteiro(a)	5	Itaquera
7792	M	Solteiro(a)	1	Itaquera
7793	M	Casado(a)	4	Guaianases
7794	M	Casado(a)	5	S�o Miguel Paulista
7797	M	Solteiro(a)	5	Itaquera
7800	F	Casado(a)	4	Guaianases
7801	M	Casado(a)	3	Itaquera
7806	F	Casado(a)	1	Itaquera
7807	F	Casado(a)	4	Itaquera
7808	F	Casado(a)	4	Itaquera
7810	F	Solteiro(a)	5	Guaianases
7811	M	Solteiro(a)	4	Guaianases
7812	F	Solteiro(a)	1	Cidade tiradentes
7813	M	Casado(a)	2	Itaquera
7814	M	Casado(a)	5	Guaianases
7816	M	Casado(a)	4	Cidade tiradentes
7818	F	Casado(a)	4	Guaianases
7821	M	Casado(a)	4	Itaquera
7822	F	Solteiro(a)	2	Guaianases
7823	F	Casado(a)	5	Itaquera
7828	M	Casado(a)	3	Guaianases
7830	M	Solteiro(a)	5	Itaquera
7831	F	Casado(a)	4	Itaquera
7832	F	Solteiro(a)	3	Itaquera
7835	F	Casado(a)	4	Itaquera
7836	M	Solteiro(a)	5	Guaianases
7839	M	Casado(a)	3	Cidade tiradentes
7841	M	Casado(a)	5	Itaquera
7842	F	Solteiro(a)	2	Itaquera
7843	F	Solteiro(a)	4	Vila Prudente
7845	F	Casado(a)	5	Itaquera
7848	M	Solteiro(a)	1	Cidade tiradentes
7849	M	Casado(a)	2	Guaianases
7851	M	Solteiro(a)	4	Cidade tiradentes
7852	F	Casado(a)	3	Guaianases
7855	F	Solteiro(a)	3	Guaianases
7856	F	Casado(a)	4	Cidade tiradentes
7857	F	Solteiro(a)	3	Itaquera
7859	F	Solteiro(a)	4	Itaquera
7860	M	Casado(a)	2	S�o Miguel Paulista
7861	M	Casado(a)	4	Itaquera
7862	M	Casado(a)	4	Guaianases
7863	F	Casado(a)	5	Cidade tiradentes
7865	F	Casado(a)	1	Vila Prudente
7868	F	Casado(a)	4	Guaianases
7869	M	Solteiro(a)	1	Cidade tiradentes
7870	F	Solteiro(a)	1	Itaquera
7872	F	Solteiro(a)	4	Cidade tiradentes
7873	M	Solteiro(a)	1	Guaianases
7874	F	Casado(a)	1	S�o Miguel Paulista
7880	F	Solteiro(a)	5	Cidade tiradentes
7881	M	Casado(a)	3	Guaianases
7882	M	Casado(a)	2	Itaquera
7884	F	Casado(a)	1	Guaianases
7886	M	Solteiro(a)	1	Cidade tiradentes
7887	M	Solteiro(a)	2	Guaianases
7888	F	Solteiro(a)	2	S�o Miguel Paulista
7890	F	Casado(a)	1	Guaianases
7893	M	Casado(a)	2	Guaianases
7896	F	Casado(a)	2	S�o Miguel Paulista
7897	M	Solteiro(a)	5	Itaquera
7902	M	Casado(a)	1	Guaianases
7904	M	Solteiro(a)	4	Itaquera
7905	M	Casado(a)	4	Itaquera
7906	M	Casado(a)	1	Itaquera
7909	F	Casado(a)	4	Guaianases
7910	F	Solteiro(a)	1	Itaquera
7913	M	Solteiro(a)	1	Itaquera
7914	F	Casado(a)	2	Guaianases
7915	F	Casado(a)	1	Itaquera
7917	F	Solteiro(a)	4	S�o Miguel Paulista
7920	M	Solteiro(a)	3	Itaquera
7921	F	Solteiro(a)	1	Vila Prudente
7924	M	Casado(a)	1	Itaquera
7927	M	Casado(a)	3	Itaquera
7929	M	Casado(a)	4	S�o Miguel Paulista
7930	F	Casado(a)	5	Guaianases
7934	M	Solteiro(a)	3	Cidade tiradentes
7936	M	Casado(a)	1	Cidade tiradentes
7938	M	Solteiro(a)	1	Guaianases
7939	M	Solteiro(a)	3	Cidade tiradentes
7940	F	Casado(a)	1	Itaquera
7942	M	Solteiro(a)	5	Guaianases
7945	F	Solteiro(a)	2	Cidade tiradentes
7946	F	Casado(a)	1	S�o Miguel Paulista
7950	F	Solteiro(a)	4	Vila Prudente
7951	F	Solteiro(a)	1	Itaquera
7952	M	Casado(a)	4	Itaquera
7954	M	Solteiro(a)	2	Cidade tiradentes
7956	F	Solteiro(a)	2	Vila Prudente
7958	M	Casado(a)	1	S�o Miguel Paulista
7960	F	Casado(a)	2	Cidade tiradentes
7961	F	Casado(a)	1	Vila Prudente
7963	M	Solteiro(a)	3	Guaianases
7964	F	Casado(a)	2	Guaianases
7965	F	Casado(a)	3	Itaquera
7967	F	Solteiro(a)	4	Itaquera
7968	F	Casado(a)	2	Itaquera
7969	F	Solteiro(a)	2	S�o Miguel Paulista
7970	F	Solteiro(a)	2	Cidade tiradentes
7971	M	Casado(a)	4	Guaianases
7972	F	Casado(a)	1	Cidade tiradentes
7976	M	Casado(a)	1	S�o Miguel Paulista
7977	F	Casado(a)	1	Guaianases
7978	M	Casado(a)	4	Guaianases
7980	M	Casado(a)	1	Guaianases
7981	M	Solteiro(a)	1	Vila Prudente
7983	M	Casado(a)	1	Itaquera
7986	M	Casado(a)	1	Guaianases
7989	F	Casado(a)	2	Itaquera
7990	M	Solteiro(a)	4	Cidade tiradentes
7993	F	Solteiro(a)	5	Cidade tiradentes
7994	M	Casado(a)	1	S�o Miguel Paulista
7996	F	Solteiro(a)	1	Itaquera
7997	F	Solteiro(a)	5	Itaquera
8000	M	Casado(a)	2	Itaquera
8001	F	Casado(a)	4	Cidade tiradentes
8002	F	Solteiro(a)	3	Cidade tiradentes
8003	M	Solteiro(a)	1	Guaianases
8008	M	Solteiro(a)	3	Cidade tiradentes
8009	F	Solteiro(a)	1	Itaquera
8012	M	Casado(a)	3	Guaianases
8014	F	Solteiro(a)	1	Guaianases
8015	M	Casado(a)	2	Itaquera
8020	M	Solteiro(a)	3	Vila Prudente
8022	F	Casado(a)	4	Itaquera
8029	M	Solteiro(a)	1	Cidade tiradentes
8034	M	Solteiro(a)	4	Guaianases
8039	M	Casado(a)	2	S�o Miguel Paulista
8040	F	Solteiro(a)	4	Guaianases
8041	F	Casado(a)	5	Guaianases
8042	M	Solteiro(a)	1	Cidade tiradentes
8044	F	Casado(a)	3	S�o Miguel Paulista
8046	M	Casado(a)	3	Itaquera
8048	F	Casado(a)	4	Itaquera
8054	F	Casado(a)	1	Itaquera
8055	M	Casado(a)	1	Vila Prudente
8056	F	Solteiro(a)	3	Guaianases
8059	M	Solteiro(a)	1	Itaquera
8060	M	Solteiro(a)	4	Vila Prudente
8061	M	Solteiro(a)	1	Cidade tiradentes
8062	F	Casado(a)	1	Guaianases
8063	F	Solteiro(a)	5	Guaianases
8068	F	Solteiro(a)	4	Guaianases
8069	M	Solteiro(a)	5	S�o Miguel Paulista
8070	M	Solteiro(a)	3	Cidade tiradentes
8072	M	Solteiro(a)	2	Itaquera
8074	F	Casado(a)	4	Itaquera
8077	F	Solteiro(a)	4	S�o Miguel Paulista
8079	F	Solteiro(a)	5	Vila Prudente
8080	M	Solteiro(a)	3	Guaianases
8083	F	Casado(a)	1	Guaianases
8087	F	Casado(a)	2	Cidade tiradentes
8089	F	Solteiro(a)	2	Itaquera
8091	F	Solteiro(a)	4	Itaquera
8094	F	Solteiro(a)	2	Itaquera
8097	F	Casado(a)	1	S�o Miguel Paulista
8098	F	Solteiro(a)	3	Itaquera
8101	M	Solteiro(a)	2	Cidade tiradentes
8105	F	Casado(a)	4	Cidade tiradentes
8106	M	Solteiro(a)	4	S�o Miguel Paulista
8107	M	Casado(a)	3	Itaquera
8108	F	Casado(a)	2	Itaquera
8110	M	Solteiro(a)	3	Itaquera
8111	F	Casado(a)	2	Itaquera
8113	F	Solteiro(a)	2	Guaianases
8114	M	Casado(a)	2	Guaianases
8115	M	Casado(a)	5	Cidade tiradentes
8116	F	Solteiro(a)	2	Itaquera
8117	M	Solteiro(a)	5	Guaianases
8118	M	Solteiro(a)	4	S�o Miguel Paulista
8119	F	Casado(a)	1	Cidade tiradentes
8121	F	Solteiro(a)	2	S�o Miguel Paulista
8123	F	Solteiro(a)	3	Guaianases
8124	M	Solteiro(a)	2	Itaquera
8125	F	Solteiro(a)	4	Itaquera
8129	F	Solteiro(a)	3	Cidade tiradentes
8130	M	Solteiro(a)	4	Cidade tiradentes
8134	F	Casado(a)	2	Guaianases
8137	M	Casado(a)	5	Itaquera
8138	M	Casado(a)	4	Guaianases
8139	M	Solteiro(a)	1	Guaianases
8140	F	Casado(a)	1	Itaquera
8141	M	Solteiro(a)	4	Vila Prudente
8145	M	Casado(a)	3	Cidade tiradentes
8146	F	Casado(a)	1	Guaianases
8147	M	Casado(a)	3	Vila Prudente
8148	M	Solteiro(a)	4	Cidade tiradentes
8151	M	Solteiro(a)	1	Itaquera
8153	F	Casado(a)	3	Guaianases
8154	F	Solteiro(a)	5	Itaquera
8158	M	Solteiro(a)	3	Guaianases
8159	M	Solteiro(a)	4	Itaquera
8161	F	Casado(a)	1	Guaianases
8163	F	Casado(a)	3	Cidade tiradentes
8164	F	Solteiro(a)	4	Itaquera
8165	F	Casado(a)	1	Itaquera
8166	M	Solteiro(a)	2	S�o Miguel Paulista
8169	F	Casado(a)	3	Guaianases
8171	F	Solteiro(a)	1	Guaianases
8172	M	Casado(a)	1	Itaquera
8173	F	Solteiro(a)	4	Itaquera
8175	M	Casado(a)	5	Itaquera
8176	M	Solteiro(a)	1	S�o Miguel Paulista
8179	F	Solteiro(a)	3	Guaianases
8180	M	Solteiro(a)	1	S�o Miguel Paulista
8181	F	Casado(a)	3	Itaquera
8182	M	Casado(a)	2	Cidade tiradentes
8183	M	Casado(a)	4	Vila Prudente
8184	F	Casado(a)	4	Cidade tiradentes
8185	F	Solteiro(a)	4	Vila Prudente
8187	M	Solteiro(a)	1	Guaianases
8188	F	Casado(a)	3	Guaianases
8189	M	Solteiro(a)	2	Itaquera
8190	F	Casado(a)	2	Itaquera
8191	M	Casado(a)	5	S�o Miguel Paulista
8195	F	Solteiro(a)	1	Itaquera
8196	F	Casado(a)	1	Guaianases
8198	F	Casado(a)	4	Guaianases
8199	M	Casado(a)	3	Itaquera
8202	F	Solteiro(a)	1	Guaianases
8203	M	Solteiro(a)	1	S�o Miguel Paulista
8204	M	Solteiro(a)	3	Cidade tiradentes
8206	M	Solteiro(a)	4	S�o Miguel Paulista
8207	F	Casado(a)	1	Itaquera
8211	F	Solteiro(a)	1	Guaianases
8212	F	Solteiro(a)	2	Cidade tiradentes
8215	M	Casado(a)	4	Guaianases
8217	M	Solteiro(a)	1	Itaquera
8218	F	Solteiro(a)	3	Vila Prudente
8220	F	Solteiro(a)	2	Guaianases
8224	F	Casado(a)	3	Cidade tiradentes
8226	M	Solteiro(a)	4	Itaquera
8228	F	Solteiro(a)	1	S�o Miguel Paulista
8229	M	Solteiro(a)	1	Itaquera
8230	M	Solteiro(a)	1	Guaianases
8231	F	Casado(a)	4	S�o Miguel Paulista
8235	F	Solteiro(a)	1	Vila Prudente
8236	M	Casado(a)	1	Cidade tiradentes
8237	F	Solteiro(a)	4	S�o Miguel Paulista
8239	M	Solteiro(a)	1	Cidade tiradentes
8240	M	Solteiro(a)	1	Itaquera
8241	F	Casado(a)	4	Itaquera
8242	M	Casado(a)	4	Itaquera
8245	M	Solteiro(a)	1	S�o Miguel Paulista
8247	M	Solteiro(a)	3	Cidade tiradentes
8248	M	Solteiro(a)	3	Cidade tiradentes
8252	M	Solteiro(a)	3	Itaquera
8253	M	Casado(a)	1	Guaianases
8254	M	Casado(a)	1	Itaquera
8255	M	Solteiro(a)	1	Guaianases
8259	F	Casado(a)	1	Itaquera
8260	M	Solteiro(a)	3	Itaquera
8263	M	Solteiro(a)	4	Guaianases
8266	F	Solteiro(a)	1	Cidade tiradentes
8267	M	Solteiro(a)	1	Cidade tiradentes
8269	F	Solteiro(a)	4	Itaquera
8270	F	Solteiro(a)	1	Itaquera
8271	M	Casado(a)	2	Guaianases
8272	F	Casado(a)	1	Cidade tiradentes
8274	F	Solteiro(a)	4	Itaquera
8275	F	Casado(a)	3	Guaianases
8277	M	Casado(a)	3	Vila Prudente
8279	F	Solteiro(a)	3	Guaianases
8281	F	Casado(a)	3	Itaquera
8282	F	Casado(a)	2	Vila Prudente
8283	M	Casado(a)	1	Itaquera
8284	F	Solteiro(a)	1	Vila Prudente
8285	F	Solteiro(a)	2	Cidade tiradentes
8287	M	Casado(a)	5	S�o Miguel Paulista
8288	F	Solteiro(a)	3	Itaquera
8289	M	Solteiro(a)	4	Itaquera
8290	M	Solteiro(a)	1	Itaquera
8291	F	Casado(a)	2	Itaquera
8293	F	Casado(a)	4	Cidade tiradentes
8294	F	Solteiro(a)	1	S�o Miguel Paulista
8296	M	Casado(a)	5	Itaquera
8298	M	Solteiro(a)	2	Itaquera
8301	F	Casado(a)	4	Guaianases
8302	F	Solteiro(a)	4	Itaquera
8304	F	Casado(a)	5	Itaquera
8308	F	Solteiro(a)	1	Itaquera
8310	F	Casado(a)	1	Itaquera
8311	M	Solteiro(a)	2	S�o Miguel Paulista
8312	F	Casado(a)	3	Itaquera
8314	M	Solteiro(a)	2	Itaquera
8315	M	Solteiro(a)	1	S�o Miguel Paulista
8317	M	Casado(a)	1	Cidade tiradentes
8318	F	Casado(a)	1	Guaianases
8321	M	Solteiro(a)	1	Guaianases
8322	F	Solteiro(a)	5	Guaianases
8323	M	Solteiro(a)	3	Itaquera
8324	F	Solteiro(a)	1	Guaianases
8325	M	Casado(a)	3	Itaquera
8326	F	Casado(a)	1	Cidade tiradentes
8329	M	Solteiro(a)	5	Itaquera
8333	M	Solteiro(a)	2	S�o Miguel Paulista
8336	M	Casado(a)	4	Itaquera
8337	F	Casado(a)	4	Cidade tiradentes
8338	M	Solteiro(a)	2	Cidade tiradentes
8340	F	Casado(a)	1	Itaquera
8341	F	Solteiro(a)	4	S�o Miguel Paulista
8342	F	Casado(a)	2	Guaianases
8344	F	Casado(a)	1	Vila Prudente
8345	F	Solteiro(a)	3	Cidade tiradentes
8350	F	Solteiro(a)	3	Cidade tiradentes
8351	M	Solteiro(a)	4	Guaianases
8352	F	Solteiro(a)	1	Cidade tiradentes
8354	F	Solteiro(a)	2	Guaianases
8355	F	Casado(a)	4	Guaianases
8356	F	Solteiro(a)	3	Itaquera
8359	F	Solteiro(a)	5	Itaquera
8362	F	Solteiro(a)	1	Vila Prudente
8363	F	Casado(a)	5	Guaianases
8364	F	Casado(a)	4	S�o Miguel Paulista
8367	M	Casado(a)	4	Itaquera
8370	F	Casado(a)	2	Guaianases
8371	M	Casado(a)	3	Cidade tiradentes
8373	F	Solteiro(a)	3	Itaquera
8374	F	Casado(a)	2	Guaianases
8375	M	Solteiro(a)	3	Cidade tiradentes
8376	F	Casado(a)	5	Cidade tiradentes
8380	M	Solteiro(a)	2	Cidade tiradentes
8381	F	Solteiro(a)	5	Cidade tiradentes
8388	F	Casado(a)	5	S�o Miguel Paulista
8390	M	Casado(a)	4	Guaianases
8391	M	Solteiro(a)	3	S�o Miguel Paulista
8394	F	Casado(a)	1	Itaquera
8397	F	Solteiro(a)	3	S�o Miguel Paulista
8400	F	Casado(a)	2	Cidade tiradentes
8403	M	Casado(a)	3	Guaianases
8404	M	Casado(a)	3	Guaianases
8405	F	Solteiro(a)	3	S�o Miguel Paulista
8406	M	Solteiro(a)	1	Itaquera
8407	M	Solteiro(a)	1	Itaquera
8410	M	Solteiro(a)	3	Itaquera
8411	M	Solteiro(a)	3	Itaquera
8414	M	Casado(a)	1	Itaquera
8415	M	Solteiro(a)	4	Guaianases
8417	F	Casado(a)	1	Vila Prudente
8418	F	Solteiro(a)	3	Vila Prudente
8421	M	Solteiro(a)	2	Cidade tiradentes
8423	F	Casado(a)	1	Guaianases
8427	M	Casado(a)	3	Guaianases
8428	M	Solteiro(a)	2	Cidade tiradentes
8429	M	Solteiro(a)	1	Cidade tiradentes
8430	F	Casado(a)	2	Cidade tiradentes
8434	F	Solteiro(a)	3	S�o Miguel Paulista
8435	F	Casado(a)	3	Itaquera
8438	M	Solteiro(a)	3	Cidade tiradentes
8439	F	Casado(a)	4	Itaquera
8441	F	Casado(a)	4	Vila Prudente
8442	F	Solteiro(a)	4	Itaquera
8448	M	Solteiro(a)	1	Guaianases
8451	M	Solteiro(a)	2	Guaianases
8452	M	Casado(a)	4	Guaianases
8454	F	Solteiro(a)	3	Itaquera
8457	M	Casado(a)	1	Cidade tiradentes
8462	F	Solteiro(a)	3	Cidade tiradentes
8463	M	Casado(a)	1	S�o Miguel Paulista
8466	M	Casado(a)	3	Itaquera
8467	F	Casado(a)	2	Itaquera
8469	M	Solteiro(a)	2	Cidade tiradentes
8470	F	Casado(a)	4	Cidade tiradentes
8471	F	Casado(a)	2	Guaianases
8472	F	Solteiro(a)	1	Itaquera
8473	F	Solteiro(a)	4	Itaquera
8474	F	Casado(a)	1	S�o Miguel Paulista
8477	M	Solteiro(a)	5	Guaianases
8478	M	Casado(a)	2	Itaquera
8480	M	Solteiro(a)	1	Vila Prudente
8482	F	Solteiro(a)	1	Guaianases
8483	F	Casado(a)	3	Itaquera
8486	M	Solteiro(a)	2	Cidade tiradentes
8487	F	Solteiro(a)	5	Itaquera
8488	M	Solteiro(a)	1	Cidade tiradentes
8490	M	Solteiro(a)	3	Guaianases
8491	M	Casado(a)	2	S�o Miguel Paulista
8492	M	Solteiro(a)	1	Vila Prudente
8497	F	Casado(a)	2	S�o Miguel Paulista
8498	F	Solteiro(a)	2	S�o Miguel Paulista
8499	M	Solteiro(a)	2	Guaianases
8500	M	Solteiro(a)	1	Itaquera
8503	M	Casado(a)	4	Itaquera
8504	F	Solteiro(a)	5	Itaquera
8510	F	Casado(a)	3	Cidade tiradentes
8511	F	Casado(a)	1	Guaianases
8517	F	Solteiro(a)	4	Guaianases
8518	F	Solteiro(a)	3	Guaianases
8522	F	Casado(a)	5	Guaianases
8524	F	Casado(a)	3	Itaquera
8528	M	Casado(a)	3	Guaianases
8529	M	Casado(a)	4	Guaianases
8530	F	Solteiro(a)	1	Cidade tiradentes
8533	F	Solteiro(a)	1	Cidade tiradentes
8534	F	Solteiro(a)	2	S�o Miguel Paulista
8536	M	Solteiro(a)	1	Guaianases
8541	F	Casado(a)	1	Itaquera
8542	F	Solteiro(a)	3	Guaianases
8544	F	Solteiro(a)	3	S�o Miguel Paulista
8546	M	Casado(a)	4	Itaquera
8548	M	Solteiro(a)	2	S�o Miguel Paulista
8550	M	Solteiro(a)	1	Guaianases
8551	F	Casado(a)	4	Itaquera
8554	F	Solteiro(a)	4	Guaianases
8555	F	Casado(a)	1	Guaianases
8556	M	Casado(a)	1	Guaianases
8557	M	Solteiro(a)	1	Itaquera
8558	M	Solteiro(a)	2	Guaianases
8560	F	Solteiro(a)	3	Guaianases
8561	M	Solteiro(a)	1	Itaquera
8562	M	Solteiro(a)	1	Itaquera
8563	M	Solteiro(a)	2	Itaquera
8564	F	Casado(a)	1	S�o Miguel Paulista
8568	F	Solteiro(a)	4	Cidade tiradentes
8569	M	Casado(a)	3	Cidade tiradentes
8570	M	Solteiro(a)	2	Guaianases
8571	M	Solteiro(a)	1	Guaianases
8573	M	Casado(a)	1	Cidade tiradentes
8574	F	Casado(a)	1	Itaquera
8576	F	Solteiro(a)	2	Guaianases
8577	F	Casado(a)	4	S�o Miguel Paulista
8578	F	Casado(a)	3	S�o Miguel Paulista
8585	F	Casado(a)	1	S�o Miguel Paulista
8587	F	Solteiro(a)	4	Vila Prudente
8592	F	Casado(a)	2	Cidade tiradentes
8593	M	Casado(a)	2	Cidade tiradentes
8594	F	Casado(a)	1	Cidade tiradentes
8596	F	Solteiro(a)	1	S�o Miguel Paulista
8597	M	Casado(a)	5	Itaquera
